systemName;route;banner;groupName;roots
deuat;1;;;deuby.01aug
deuat;2;;;deuby.02aug
deuat;3;;;deuby.03aug
deuat;4;;;deuby.04aug
deuat;6;;;deuby.06aug
deuat;8;;;deuby.08aug
deuat;9;;;deuby.09aug
