systemName;route;banner;groupName;roots
fraarater;K1;;;fraara.k01,che.k01
fraarater;K2;;;fraara.k02
fraarater;K3;;;fraara.k03
fraarater;K6;;;fraara.k06
fraarater;K11;;;fraara.k11,che.k11
fraarater;K14;;;fraara.k14,frapac.k14
fraarater;K16;;;fraara.k16
fraarater;K21;;;frapac.k21,fraara.k21
fraarater;K24;;;frapac.k24,fraara.k24,frabfc.k24
fraarater;K31;;;fraara.k31
fraarater;K41;;;fraara.k41
fraarater;K43;;;fraara.k43
fraarater;C1;;;fraara.c01
fraarater;C6;;;fraara.c06
fraarater;C7;;;fraara.c07
fraarater;C9;;;fraara.c09
fraarater;C10;;;fraara.c10
fraarater;C11;;;fraara.c11
fraarater;C12;;;fraara.c12
fraarater;C13;;;fraara.c13
fraarater;C15;;;fraara.c15,frabfc.c15
fraarater;C18;;;fraara.c18
fraarater;C19;;;fraara.c19
fraarater;C20;;;fraara.c20
fraarater;C21;;;fraara.c21
fraarater;C22;;;fraara.c22
fraarater;C23;;;fraara.c23
fraarater;C24;;;fraara.c24
fraarater;C25;;;fraara.c25,frabfc.c25
fraarater;C26;;;fraara.c26
fraarater;C28;;;fraara.c28
fraarater;C29;;;fraara.c29
fraarater;C30;;;fraara.c30
fraarater;C33;;;fraara.c33
fraarater;C40;;;fraara.c40
fraarater;C43;;;fraara.c43
fraarater;P2;;;fraara.p02,frabfc.p02par,fraara.p02mou,frabfc.p02,fracvl.p02
fraarater;P3;;;fraara.p03
fraarater;P4;;;fraara.p04,frapac.p04
fraarater;P13;;;fraara.p13,frabfc.p13
fraarater;P14;;;fraara.p14,frapac.p14
fraarater;P17;;;fraara.p17,fraocc.p17
fraarater;P22;;;fraara.p22
fraarater;P24;;;fraara.p24,frapac.p24
fraarater;P26;;;fraara.p26
fraarater;P27;;;fraara.p27,fraocc.p27
fraarater;P28;;;fraara.p28
fraarater;P31;;;fraara.p31
fraarater;P37;;;fraara.p37
fraarater;P41;;;fraara.p41
fraarater;P52;;;fraara.p52
fraarater;P55;;;fraara.p55
