systemName;route;banner;groupName;roots
chncrccd;ChenE;;Chengdu-Emeishan Intercity;chnsc.chenge
chncrccd;ChenYa;;Chengdu-Ya'an Intercity;chnsc.chenya
chncrccd;ChuanQing;;Chuanqing Railway;chnsc.chuanqing
