systemName;region;route;banner;abbrev;city;root;altRouteNames
cantsc;501;;501 Queen;on.501
cantsc;503;;503 Kingston Rd;on.503
cantsc;504a;;504a King;on.504a
cantsc;504b;;504b King;on.504b
cantsc;505;;505 Dundas;on.505
cantsc;506;;506 Carlton;on.506
cantsc;507;;507 Long Branch;on.507
cantsc;508;;508 Lake Shore;on.508
cantsc;509;;509 Harbourfront;on.509
cantsc;510;;510 Spadina;on.510
cantsc;511;;511 Bathurst;on.511
cantsc;512;;512 St Clair;on.512
