systemName;route;banner;groupName;roots
usahblr;HBLR;;Hoboken Terminal - Tonnelle Avenue;nj.hblrhtt
usahblr;HBLR;;West Side Avenue - Tonnelle Avenue;nj.hblrwst
usahblr;HBLR;;8th Street - Hoboken Terminal;nj.hblr8ht
