systemName;route;banner;groupName;roots
gbnss;SS;;Sheffield Supertram (Tram-Train);eng.ssbla
gbnss;SS;;Sheffield Supertram (Blue Line);eng.ssblu
gbnss;SS;;Sheffield Supertram (Purple Line);eng.sspur
gbnss;SS;;Sheffield Supertram (Yellow Line);eng.ssyel
