systemName;route;banner;groupName;roots
autss;S1;;;aut.s01sal
autss;S2;;;deuby.s02sal,aut.s02sal
autss;S3;;;deuby.s03sal,aut.s03sal
autss;S4;;;deuby.s04sal
autss;S11;;;aut.s11sal
