systemName;route;banner;groupName;roots
englo;ELL;;East London Line (Clapham Junction);eng.ellcla
englo;ELL;;East London Line (West Croydon);eng.ellcro
englo;ELL;;East London Line (Crystal Palace);eng.ellcry
englo;ELL;;East London Line (New Cross);eng.ellnew
englo;GOBLin;;;Gospel Oak - Barking Line;eng.goblin
englo;LVL;;Lea Valley Line (Enfield Town);eng.ellcro
englo;LVL;;Lea Valley Line (Cheshunt);eng.ellche
englo;LVL;;Lea Valley Line (Chingford);eng.ellchi
englo;NLL;;North London Line (Richmond);eng.nllric
englo;NLL;;North London Line (Clapham Junction);eng.nllcla
englo;RomUpmShu;;;Romford - Upminster Shuttle;eng.romupmshu
englo;WatDC;;Watford DC lines;eng.watdc
