systemName;route;banner;groupName;roots
gbncc;LTSLn;;London Tilbury & Southend Line;eng.ltsln
gbncc;StrLp;;Stratford Loop;eng.strlp
gbncc;TilLp;;Tilbury Loop;eng.tillp
gbncc;OckBra;;Ockendon Branch;eng.ockbra
