systemName;region;route;banner;abbrev;city;root;altRouteNames
gbnem;ENG;MML;;She;Midland Mainline (Sheffield);eng.mmlshe;
gbnem;ENG;MML;;Not;Midland Mainline (Nottingham);eng.mmlnot;
gbnem;ENG;MML;;Cor;Midland Mainline (Corby);eng.mmlcor;
gbnem;ENG;LivNorLn;;;Liverpool - Norwich Line;eng.livnorln;
gbnem;ENG;NewGriLn;;;Newark - Grimsby Line;eng.newgriln;
gbnem;ENG;BarLn;;;Barton Line;eng.livnorln;
gbnem;ENG;DerVlyLn;;;Derwent Valley Line;eng.livnorln;
gbnem;ENG;NStaLn;;;North Staffs Line;eng.livnorln;
gbnem;ENG;PoaLn;;;Poacher Line;eng.livnorln;
gbnem;ENG;RedLn;;;Redwing Line;eng.livnorln;
gbnem;ENG;RobHoodLn;;;Robin Hood Line;eng.livnorln;
