systemName;region;route;banner;abbrev;city;root;altRouteNames
frarer;FRA-IDF;A;1;;Saint Germain branch;fraidf.a1;
frarer;FRA-IDF;A;3;;Cergy branch;fraidf.a3;
frarer;FRA-IDF;A;5;;Poissy branch;fraidf.a5;
frarer;FRA-IDF;A;;;Core;fraidf.a;
frarer;FRA-IDF;A;2;;Boissy-Saint-Leger branch;fraidf.a2;
frarer;FRA-IDF;A;4;;Marne-le-Vallee-Chessy branch;fraidf.a4;
frarer;FRA-IDF;B;3;;Charles-de-Gaulle branch;fraidf.b3;
frarer;FRA-IDF;B;5;;Mitry Claye branch;fraidf.b5;
frarer;FRA-IDF;B;;;Core;fraidf.b;
frarer;FRA-IDF;B;2;;Robinson branch;fraidf.b2;
frarer;FRA-IDF;B;4;;Saint Remy-Chevreuse branch;fraidf.b4;
frarer;FRA-IDF;C;1;;Pontoise branch;fraidf.c1;
frarer;FRA-IDF;C;5;;Saint Quentin branch;fraidf.c5;
frarer;FRA-IDF;C;7;;Versailles Chateau branch;fraidf.c7;
frarer;FRA-IDF;C;;;Core;fraidf.c;
frarer;FRA-IDF;C;2;;Massy branch;fraidf.c2;
frarer;FRA-IDF;C;4;;Dourdan branch;fraidf.c4;
frarer;FRA-IDF;C;6;;Saint Martin Etampes branch;fraidf.c6;
frarer;FRA-IDF;C;8;;Savigny - Versailles;fraidf.c8;
frarer;FRA-HDF;D;;;Core;frahdf.d;
frarer;FRA-IDF;D;;;Core;fraidf.d;
frarer;FRA-IDF;D;2;;Melun branch;fraidf.d2;
frarer;FRA-IDF;D;4;;Malesherbes branch;fraidf.d4;
frarer;FRA-CVL;D;4;;Malesherbes branch;fracvl.d4;
frarer;FRA-IDF;D;6;;Juvisy - Melun;fraidf.d6;
frarer;FRA-IDF;E;;;Core;fraidf.e;
frarer;FRA-IDF;E;2;;Chelles-Gournay branch;fraidf.e2;
frarer;FRA-IDF;E;4;;Tournan branch;fraidf.e4;
