systemName;route;banner;groupName;roots
deurru;U11;;;deunw.u11
deurru;U17;;;deunw.u17
deurru;U18;;;deunw.u18
deurru;U35;;;deunw.u35
deurru;U41;;;deunw.u41
deurru;U42;;;deunw.u42
deurru;U43;;;deunw.u43
deurru;U44;;;deunw.u44
deurru;U45;;;deunw.u45
deurru;U46;;;deunw.u46
deurru;U47;;;deunw.u47
deurru;U49;;;deunw.u49
deurru;U70;;;deunw.u70
deurru;U71;;;deunw.u71
deurru;U72;;;deunw.u72
deurru;U73;;;deunw.u73
deurru;U74;;;deunw.u74
deurru;U75;;;deunw.u75
deurru;U76;;;deunw.u76
deurru;U77;;;deunw.u77
deurru;U78;;;deunw.u78
deurru;U79;;;deunw.u79
deurru;U83;;;deunw.u83
