systemName;route;banner;groupName;roots
czetb;1;;;cze.01brn
czetb;2;;;cze.02brn
czetb;3;;;cze.03brn
czetb;4;;;cze.04brn
czetb;5;;;cze.05brn
czetb;6;;;cze.06brn
czetb;7;;;cze.07brn
czetb;8;;;cze.08brn
czetb;9;;;cze.09brn
czetb;10;;;cze.10brn
czetb;11;;;cze.11brn
czetb;12;;;cze.12brn

